01/01/2018,3.325748
02/01/2018,3.3115
03/01/2018,
04/01/2018,
05/01/2018,
06/01/2018,
07/01/2018,
08/01/2018,
09/01/2018,
10/01/2018,3.270695
11/01/2018,
12/01/2018,3.253
13/01/2018,
14/01/2018,
15/01/2018,
16/01/2018,
17/01/2018,3.2525
18/01/2018,
19/01/2018,
20/01/2018,
21/01/2018,
22/01/2018,3.211
23/01/2018,3.259625,
24/01/2018,3.1905,
25/01/2018,
26/01/2018,3.167357
27/01/2018,3.188
28/01/2018,
29/01/2018,3.188
30/01/2018,3.183762
31/01/2018,3.201849
